id,class
2998,12
2999,0
3000,14
3001,16
3002,7
3003,11
3004,14
3005,0
3006,15
3007,2
3008,2
3009,15
3010,11
3011,6
3012,12
3013,18
3014,9
3015,12
3016,11
3017,12
3018,10
3019,18
3020,0
3021,13
3022,14
3023,2
3024,14
3025,2
3026,2
3027,13
3028,11
3029,12
3030,18
3031,18
3032,11
3033,10
3034,7
3035,3
3036,2
3037,0
3038,7
3039,0
3040,11
3041,13
3042,13
3043,18
3044,0
3045,0
3046,14
3047,15
3048,13
3049,12
3050,7
3051,3
3052,0
3053,11
3054,18
3055,2
3056,6
3057,2
3058,10
3059,17
3060,7
3061,17
3062,17
3063,13
3064,2
3065,9
3066,6
3067,18
3068,9
3069,6
3070,14
3071,2
3072,14
3073,2
3074,9
3075,0
3076,18
3077,9
3078,13
3079,14
3080,6
3081,7
3082,9
3083,5
3084,14
3085,18
3086,1
3087,0
3088,17
3089,2
3090,11
3091,12
3092,0
3093,18
3094,12
3095,9
3096,18
3097,15
3098,13
3099,11
3100,3
3101,3
3102,0
3103,13
3104,5
3105,5
3106,11
3107,15
3108,11
3109,9
3110,13
3111,8
3112,13
3113,6
3114,5
3115,13
3116,17
3117,17
3118,17
3119,18
3120,2
3121,12
3122,14
3123,2
3124,12
3125,11
3126,18
3127,2
3128,12
3129,14
3130,2
3131,0
3132,7
3133,11
3134,6
3135,3
3136,3
3137,2
3138,5
3139,0
3140,18
3141,15
3142,12
3143,0
3144,0
3145,15
3146,1
3147,0
3148,11
3149,2
3150,18
3151,13
3152,18
3153,7
3154,11
3155,3
3156,15
3157,4
3158,18
3159,1
3160,0
3161,7
3162,3
3163,0
3164,5
3165,2
3166,3
3167,18
3168,10
3169,18
3170,0
3171,2
3172,3
3173,7
3174,6
3175,3
3176,13
3177,3
3178,12
3179,0
3180,17
3181,14
3182,0
3183,4
3184,0
3185,11
3186,18
3187,14
3188,0
3189,13
3190,17
3191,3
3192,10
3193,15
3194,0
3195,18
3196,7
3197,15
3198,11
3199,10
3200,13
3201,14
3202,11
3203,13
3204,7
3205,18
3206,1
3207,18
3208,7
3209,13
3210,2
3211,17
3212,13
3213,7
3214,7
3215,6
3216,9
3217,17
3218,3
3219,11
3220,0
3221,12
3222,4
3223,12
3224,9
3225,6
3226,9
3227,0
3228,0
3229,9
3230,12
3231,2
3232,4
3233,15
3234,2
3235,0
3236,18
3237,2
3238,7
3239,5
3240,2
3241,17
3242,8
3243,7
3244,5
3245,9
3246,8
3247,18
3248,0
3249,13
3250,15
3251,11
3252,9
3253,17
3254,11
3255,7
3256,2
3257,0
3258,13
3259,5
3260,0
3261,18
3262,13
3263,18
3264,13
3265,0
3266,11
3267,17
3268,12
3269,2
3270,8
3271,18
3272,17
3273,14
3274,3
3275,2
3276,17
3277,7
3278,8
3279,2
3280,0
3281,13
3282,11
3283,0
3284,5
3285,18
3286,3
3287,8
3288,3
3289,0
3290,0
3291,9
3292,9
3293,9
3294,12
3295,9
3296,18
3297,11
3298,5
3299,11
3300,2
3301,8
3302,18
3303,6
3304,18
3305,2
3306,4
3307,18
3308,4
3309,2
3310,17
3311,6
3312,14
3313,17
3314,13
3315,2
3316,18
3317,18
3318,18
3319,0
3320,10
3321,1
3322,15
3323,7
3324,11
3325,11
3326,18
3327,6
3328,2
3329,2
3330,7
3331,18
3332,18
3333,9
3334,18
3335,5
3336,11
3337,0
3338,2
3339,12
3340,0
3341,9
3342,12
3343,18
3344,11
3345,17
3346,8
3347,3
3348,0
3349,18
3350,7
3351,18
3352,15
3353,7
3354,5
3355,14
3356,13
3357,8
3358,12
3359,14
3360,8
3361,3
3362,0
3363,2
3364,13
3365,0
3366,5
3367,12
3368,12
3369,5
3370,0
3371,13
3372,17
3373,0
3374,0
3375,1
3376,2
3377,6
3378,16
3379,9
3380,18
3381,18
3382,13
3383,18
3384,2
3385,18
3386,13
3387,10
3388,9
3389,13
3390,12
3391,11
3392,18
3393,3
3394,13
3395,18
3396,5
3397,18
3398,6
3399,0
3400,5
3401,13
3402,13
3403,0
3404,2
3405,2
3406,0
3407,12
3408,0
3409,1
3410,5
3411,0
3412,2
3413,17
3414,18
3415,5
3416,18
3417,12
3418,18
3419,5
3420,6
3421,8
3422,7
3423,18
3424,2
3425,10
3426,0
3427,2
3428,7
3429,18
3430,10
3431,6
3432,17
3433,7
3434,17
3435,6
3436,10
3437,4
3438,3
3439,18
3440,6
3441,18
3442,8
3443,17
3444,0
3445,11
3446,18
3447,11
3448,0
3449,4
3450,14
3451,13
3452,18
3453,11
3454,7
3455,16
3456,6
3457,18
3458,7
3459,5
3460,18
3461,0
3462,11
3463,7
3464,2
3465,13
3466,2
3467,3
3468,1
3469,10
3470,13
3471,18
3472,17
3473,17
3474,1
3475,11
3476,12
3477,14
3478,0
3479,9
3480,9
3481,0
3482,5
3483,15
3484,0
3485,6
3486,9
3487,0
3488,3
3489,8
3490,17
3491,15
3492,14
3493,5
3494,0
3495,12
3496,12
3497,8
3498,0
3499,0
3500,5
3501,7
3502,14
3503,9
3504,2
3505,13
3506,3
3507,13
3508,13
3509,14
3510,8
3511,14
3512,8
3513,18
3514,6
3515,10
3516,18
3517,3
3518,0
3519,6
3520,14
3521,12
3522,3
3523,13
3524,18
3525,10
3526,5
3527,3
3528,10
3529,13
3530,3
3531,11
3532,13
3533,16
3534,2
3535,18
3536,14
3537,13
3538,14
3539,0
3540,18
3541,2
3542,7
3543,8
3544,7
3545,14
3546,18
3547,6
3548,15
3549,3
3550,0
3551,0
3552,0
3553,14
3554,13
3555,15
3556,3
3557,7
3558,13
3559,5
3560,7
3561,0
3562,11
3563,13
3564,18
3565,11
3566,8
3567,16
3568,2
3569,2
3570,2
3571,18
3572,1
3573,0
3574,3
3575,17
3576,8
3577,5
3578,12
3579,18
3580,18
3581,2
3582,18
3583,3
3584,9
3585,5
3586,11
3587,0
3588,11
3589,17
3590,15
3591,12
3592,13
3593,14
3594,3
3595,4
3596,0
3597,13
3598,18
3599,5
3600,5
3601,14
3602,14
3603,3
3604,11
3605,18
3606,13
3607,17
3608,14
3609,8
3610,3
3611,18
3612,0
3613,0
3614,0
3615,7
3616,0
3617,13
3618,0
3619,2
3620,13
3621,7
3622,8
3623,17
3624,12
3625,0
3626,18
3627,2
3628,7
3629,9
3630,14
3631,2
3632,7
3633,0
3634,2
3635,0
3636,0
3637,6
3638,2
3639,2
3640,10
3641,5
3642,14
3643,14
3644,18
3645,3
3646,11
3647,4
3648,6
3649,13
3650,12
3651,0
3652,18
3653,18
3654,7
3655,18
3656,0
3657,0
3658,2
3659,13
3660,3
3661,7
3662,18
3663,18
3664,8
3665,9
3666,11
3667,11
3668,12
3669,3
3670,7
3671,2
3672,7
3673,13
3674,14
3675,18
3676,18
3677,3
3678,15
3679,14
3680,18
3681,10
3682,14
3683,1
3684,9
3685,8
3686,17
3687,11
3688,0
3689,18
3690,9
3691,3
3692,6
3693,0
3694,18
3695,13
3696,7
3697,17
3698,6
3699,11
3700,18
3701,12
3702,9
3703,7
3704,18
3705,9
3706,11
3707,18
3708,0
3709,2
3710,3
3711,4
3712,12
3713,18
3714,0
3715,9
3716,8
3717,18
3718,1
3719,17
3720,12
3721,13
3722,3
3723,12
3724,9
3725,10
3726,8
3727,1
3728,18
3729,0
3730,0
3731,12
3732,0
3733,4
3734,13
3735,13
3736,14
3737,8
3738,2
3739,5
3740,10
3741,12
3742,14
3743,0
3744,12
3745,14
3746,0
3747,18
3748,14
3749,1
3750,3
3751,2
3752,0
3753,13
3754,3
3755,18
3756,12
3757,17
3758,14
3759,18
3760,18
3761,8
3762,11
3763,17
3764,9
3765,6
3766,15
3767,3
3768,15
3769,7
3770,12
3771,0
3772,11
3773,13
3774,14
3775,0
3776,7
3777,5
3778,18
3779,18
3780,18
3781,9
3782,13
3783,0
3784,18
3785,7
3786,0
3787,3
3788,2
3789,17
3790,18
3791,18
3792,3
3793,18
3794,2
3795,11
3796,18
3797,13
3798,15
3799,12
3800,2
3801,13
3802,0
3803,15
3804,1
3805,9
3806,15
3807,2
3808,2
3809,14
3810,3
3811,18
3812,17
3813,13
3814,12
3815,17
3816,13
3817,2
3818,18
3819,18
3820,11
3821,14
3822,12
3823,1
3824,0
3825,0
3826,12
3827,9
3828,18
3829,15
3830,12
3831,2
3832,0
3833,13
3834,2
3835,0
3836,0
3837,3
3838,6
3839,18
3840,18
3841,14
3842,14
3843,0
3844,3
3845,2
3846,18
3847,0
3848,18
3849,14
3850,11
3851,0
3852,9
3853,11
3854,18
3855,1
3856,1
3857,14
3858,0
3859,9
3860,11
3861,17
3862,14
3863,13
3864,12
3865,13
3866,13
3867,2
3868,18
3869,18
3870,18
3871,5
3872,6
3873,2
3874,12
3875,6
3876,0
3877,18
3878,7
3879,9
3880,9
3881,4
3882,3
3883,0
3884,3
3885,0
3886,18
3887,17
3888,0
3889,4
3890,1
3891,13
3892,12
3893,11
3894,9
3895,13
3896,13
3897,12
3898,7
3899,17
3900,9
3901,12
3902,2
3903,11
3904,6
3905,12
3906,13
3907,17
3908,3
3909,18
3910,14
3911,8
3912,6
3913,18
3914,11
3915,11
3916,18
3917,2
3918,0
3919,17
3920,13
3921,2
3922,2
3923,14
3924,10
3925,4
3926,18
3927,9
3928,2
3929,13
3930,7
3931,2
3932,6
3933,17
3934,16
3935,13
3936,13
3937,18
3938,3
3939,14
3940,0
3941,0
3942,14
3943,2
3944,13
3945,3
3946,18
3947,9
3948,9
3949,18
3950,10
3951,9
3952,3
3953,6
3954,10
3955,9
3956,2
3957,3
3958,0
3959,2
3960,10
3961,13
3962,8
3963,2
3964,15
3965,3
3966,0
3967,5
3968,11
3969,12
3970,18
3971,9
3972,7
3973,13
3974,9
3975,13
3976,0
3977,15
3978,15
3979,8
3980,18
3981,2
3982,18
3983,0
3984,5
3985,13
3986,3
3987,7
3988,0
3989,0
3990,10
3991,12
3992,13
3993,10
3994,14
3995,12
3996,15
3997,14
3998,18
3999,10
4000,3
4001,2
4002,18
4003,5
4004,14
4005,3
4006,13
4007,18
4008,8
4009,0
4010,3
4011,18
4012,9
4013,18
4014,13
4015,7
4016,13
4017,2
4018,11
4019,5
4020,3
4021,3
4022,3
4023,12
4024,0
4025,5
4026,0
4027,5
4028,6
4029,17
4030,0
4031,0
4032,12
4033,11
4034,16
4035,6
4036,14
4037,8
4038,16
4039,1
4040,9
4041,8
4042,18
4043,7
4044,0
4045,12
4046,18
4047,12
4048,2
4049,2
4050,12
4051,2
4052,8
4053,0
4054,14
4055,2
4056,3
4057,2
4058,12
4059,18
4060,12
4061,11
4062,8
4063,0
4064,0
4065,12
4066,18
4067,11
4068,2
4069,15
4070,12
4071,7
4072,5
4073,13
4074,8
4075,5
4076,7
4077,15
4078,13
4079,17
4080,4
4081,13
4082,7
4083,18
4084,18
4085,13
4086,0
4087,18
4088,7
4089,2
4090,10
4091,15
4092,3
4093,3
4094,15
4095,18
4096,7
4097,0
4098,7
4099,17
4100,2
4101,14
4102,11
4103,13
4104,6
4105,0
4106,11
4107,18
4108,1
4109,3
4110,16
4111,5
4112,15
4113,18
4114,14
4115,18
4116,2
4117,7
4118,9
4119,2
4120,12
4121,17
4122,9
4123,13
4124,13
4125,0
4126,18
4127,7
4128,12
4129,18
4130,4
4131,17
4132,14
4133,0
4134,0
4135,11
4136,14
4137,6
4138,15
4139,0
4140,2
4141,6
4142,13
4143,18
4144,3
4145,2
4146,11
4147,15
4148,16
4149,2
4150,9
4151,12
4152,4
4153,12
4154,11
4155,18
4156,2
4157,11
4158,18
4159,10
4160,2
4161,11
4162,18
4163,6
4164,6
4165,0
4166,11
4167,1
4168,13
4169,13
4170,17
4171,7
4172,18
4173,2
4174,9
4175,13
4176,0
4177,11
4178,18
4179,13
4180,18
4181,18
4182,8
4183,9
4184,18
4185,17
4186,13
4187,6
4188,6
4189,14
4190,14
4191,17
4192,6
4193,14
4194,9
4195,14
4196,18
4197,2
4198,18
4199,0
4200,18
4201,7
4202,2
4203,7
4204,11
4205,13
4206,5
4207,6
4208,13
4209,2
4210,14
4211,3
4212,7
4213,8
4214,9
4215,4
4216,6
4217,18
4218,2
4219,13
4220,7
4221,3
4222,13
4223,2
4224,0
4225,0
4226,7
4227,18
4228,2
4229,6
4230,8
4231,6
4232,9
4233,18
4234,12
4235,0
4236,18
4237,11
4238,3
4239,18
4240,13
4241,6
4242,18
4243,5
4244,10
4245,0
4246,17
4247,4
4248,9
4249,0
4250,2
4251,18
4252,12
4253,0
4254,3
4255,8
4256,8
4257,8
4258,17
4259,18
4260,2
4261,8
4262,2
4263,18
4264,6
4265,0
4266,18
4267,3
4268,2
4269,7
4270,11
4271,3
4272,1
4273,5
4274,12
4275,15
4276,10
4277,18
4278,13
4279,5
4280,18
4281,13
4282,18
4283,2
4284,11
4285,18
4286,2
4287,11
4288,18
4289,5
4290,0
4291,14
4292,18
4293,3
4294,11
4295,7
4296,7
4297,3
4298,9
4299,2
4300,11
4301,5
4302,12
4303,13
4304,18
4305,7
4306,8
4307,18
4308,2
4309,3
4310,8
4311,7
4312,1
4313,17
4314,11
4315,8
4316,2
4317,2
4318,9
4319,11
4320,11
4321,6
4322,11
4323,7
4324,0
4325,0
4326,8
4327,18
4328,2
4329,15
4330,17
4331,18
4332,0
4333,12
4334,2
4335,7
4336,14
4337,1
4338,9
4339,0
4340,18
4341,11
4342,17
4343,7
4344,11
4345,7
4346,11
4347,11
4348,6
4349,12
4350,2
4351,13
4352,18
4353,18
4354,9
4355,6
4356,2
4357,0
4358,0
4359,17
4360,15
4361,18
4362,0
4363,2
4364,13
4365,6
4366,11
4367,2
4368,18
4369,11
4370,2
4371,4
4372,13
4373,0
4374,2
4375,3
4376,5
4377,0
4378,11
4379,10
4380,2
4381,7
4382,12
4383,13
4384,13
4385,2
4386,7
4387,9
4388,0
4389,18
4390,9
4391,12
4392,6
4393,3
4394,8
4395,9
4396,2
4397,3
4398,17
4399,8
4400,9
4401,18
4402,0
4403,9
4404,14
4405,8
4406,3
4407,12
4408,7
4409,1
4410,12
4411,18
4412,0
4413,14
4414,17
4415,13
4416,8
4417,16
4418,18
4419,18
4420,9
4421,0
4422,18
4423,18
4424,0
4425,10
4426,11
4427,18
4428,11
4429,9
4430,14
4431,3
4432,8
4433,2
4434,11
4435,13
4436,6
4437,18
4438,6
4439,18
4440,2
4441,1
4442,9
4443,13
4444,0
4445,11
4446,0
4447,0
4448,14
4449,13
4450,11
4451,9
4452,10
4453,15
4454,14
4455,10
4456,18
4457,5
4458,12
4459,12
4460,7
4461,14
4462,3
4463,9
4464,6
4465,13
4466,14
4467,9
4468,2
4469,11
4470,9
4471,17
4472,1
4473,13
4474,13
4475,18
4476,3
4477,0
4478,12
4479,7
4480,17
4481,1
4482,18
4483,18
4484,14
4485,9
4486,17
4487,11
4488,7
4489,11
4490,11
4491,7
4492,16
4493,13
4494,18
4495,18
4496,8
4497,17
4498,15
4499,14
4500,18
4501,9
4502,14
4503,2
4504,18
4505,14
4506,12
4507,16
4508,13
4509,4
4510,2
4511,13
4512,9
4513,0
4514,9
4515,2
4516,10
4517,18
4518,11
4519,18
4520,11
4521,1
4522,2
4523,17
4524,2
4525,1
4526,15
4527,18
4528,3
4529,3
4530,1
4531,5
4532,0
4533,18
4534,12
4535,6
4536,14
4537,17
4538,18
4539,9
4540,6
4541,12
4542,6
4543,17
4544,7
4545,15
4546,13
4547,11
4548,14
4549,18
4550,1
4551,7
4552,18
4553,0
4554,7
4555,7
4556,2
4557,15
4558,12
4559,2
4560,0
4561,18
4562,6
4563,17
4564,18
4565,13
4566,11
4567,11
4568,8
4569,11
4570,3
4571,18
4572,2
4573,15
4574,17
4575,13
4576,2
4577,18
4578,14
4579,0
4580,6
4581,3
4582,3
4583,3
4584,15
4585,11
4586,12
4587,6
4588,7
4589,16
4590,17
4591,7
4592,3
4593,7
4594,2
4595,11
4596,0
4597,8
4598,14
4599,18
4600,18
4601,18
4602,7
4603,2
4604,12
4605,5
4606,13
4607,17
4608,0
4609,13
4610,12
4611,14
4612,11
4613,2
4614,0
4615,18
4616,12
4617,12
4618,18
4619,12
4620,0
4621,9
4622,14
4623,2
4624,13
4625,10
4626,9
4627,0
4628,2
4629,14
4630,8
4631,2
4632,11
4633,2
4634,8
4635,18
4636,18
4637,14
4638,13
4639,15
4640,8
4641,13
4642,13
4643,18
4644,13
4645,1
4646,0
4647,7
4648,1
4649,0
4650,17
4651,14
4652,8
4653,0
4654,15
4655,2
4656,12
4657,15
4658,5
4659,7
4660,18
4661,9
4662,6
4663,15
4664,18
4665,8
4666,0
4667,18
4668,2
4669,12
4670,18
4671,8
4672,15
4673,12
4674,8
4675,11
4676,18
4677,18
4678,3
4679,18
4680,12
4681,2
4682,13
4683,16
4684,8
4685,11
4686,11
4687,17
4688,15
4689,18
4690,17
4691,17
4692,17
4693,11
4694,15
4695,18
4696,0
4697,2
4698,13
4699,8
4700,14
4701,2
4702,15
4703,5
4704,9
4705,16
4706,14
4707,3
4708,12
4709,9
4710,13
4711,0
4712,11
4713,2
4714,15
4715,13
4716,3
4717,14
4718,10
4719,17
4720,0
4721,5
4722,18
4723,0
4724,12
4725,2
4726,2
4727,14
4728,3
4729,4
4730,4
4731,14
4732,13
4733,0
4734,18
4735,3
4736,18
4737,0
4738,13
4739,12
4740,17
4741,10
4742,7
4743,3
4744,18
4745,8
4746,9
4747,12
4748,11
4749,18
4750,18
4751,5
4752,0
4753,11
4754,11
4755,3
4756,2
4757,3
4758,17
4759,0
4760,12
4761,2
4762,5
4763,0
4764,18
4765,10
4766,17
4767,14
4768,9
4769,0
4770,9
4771,13
4772,2
4773,4
4774,13
4775,10
4776,0
4777,0
4778,14
4779,12
4780,8
4781,12
4782,12
4783,11
4784,18
4785,2
4786,7
4787,9
4788,13
4789,14
4790,2
4791,14
4792,17
4793,18
4794,17
4795,7
4796,9
4797,15
4798,2
4799,12
4800,18
4801,4
4802,2
4803,3
4804,0
4805,14
4806,14
4807,13
4808,10
4809,17
4810,8
4811,13
4812,12
4813,8
4814,14
4815,8
4816,11
4817,7
4818,5
4819,13
4820,2
4821,2
4822,0
4823,3
4824,0
4825,1
4826,12
4827,6
4828,2
4829,0
4830,13
4831,17
4832,12
4833,17
4834,14
4835,13
4836,3
4837,2
4838,3
4839,18
4840,15
4841,6
4842,18
4843,18
4844,2
4845,12
4846,2
4847,18
4848,15
4849,15
4850,12
4851,8
4852,11
4853,13
4854,10
4855,6
4856,16
4857,11
4858,13
4859,18
4860,7
4861,13
4862,5
4863,11
4864,7
4865,12
4866,0
4867,3
4868,8
4869,3
4870,8
4871,3
4872,11
4873,3
4874,0
4875,5
4876,1
4877,6
4878,17
4879,17
4880,7
4881,6
4882,13
4883,9
4884,0
4885,11
4886,14
4887,13
4888,5
4889,2
4890,0
4891,2
4892,11
4893,6
4894,2
4895,14
4896,7
4897,0
4898,12
4899,4
4900,17
4901,0
4902,2
4903,18
4904,18
4905,7
4906,16
4907,18
4908,0
4909,11
4910,12
4911,7
4912,3
4913,1
4914,18
4915,18
4916,11
4917,15
4918,14
4919,18
4920,14
4921,11
4922,12
4923,1
4924,18
4925,18
4926,15
4927,7
4928,14
4929,11
4930,13
4931,12
4932,18
4933,0
4934,2
4935,11
4936,13
4937,0
4938,5
4939,12
4940,18
4941,12
4942,18
4943,7
4944,18
4945,11
4946,14
4947,0
4948,6
4949,3
4950,3
4951,0
4952,18
4953,18
4954,5
4955,17
4956,6
4957,12
4958,6
4959,0
4960,14
4961,18
4962,8
4963,13
4964,8
4965,9
4966,2
4967,14
4968,14
4969,0
4970,10
4971,11
4972,13
4973,14
4974,2
4975,17
4976,18
4977,14
4978,11
4979,0
4980,5
4981,2
4982,4
4983,9
4984,14
4985,5
4986,0
4987,12
4988,3
4989,13
4990,0
4991,17
4992,18
4993,17
4994,18
4995,17
4996,18
4997,8
4998,9
4999,0
5000,13
5001,18
5002,17
5003,11
5004,12
5005,1
5006,5
5007,14
5008,17
5009,6
5010,5
5011,2
5012,8
5013,13
5014,18
5015,2
5016,11
5017,13
5018,0
5019,12
5020,9
5021,0
5022,13
5023,18
5024,12
5025,11
5026,0
5027,18
5028,7
5029,18
5030,3
5031,10
5032,14
5033,14
5034,18
5035,18
5036,9
5037,12
5038,18
5039,18
5040,0
5041,6
5042,17
5043,6
5044,0
5045,6
5046,0
5047,18
5048,14
5049,12
5050,2
5051,6
5052,18
5053,14
5054,15
5055,9
5056,8
5057,1
5058,8
5059,12
5060,7
5061,18
5062,0
5063,2
5064,6
5065,8
5066,0
5067,0
5068,2
5069,14
5070,3
5071,0
5072,9
5073,18
5074,10
5075,14
5076,7
5077,3
5078,0
5079,13
5080,18
5081,0
5082,10
5083,18
5084,17
5085,18
5086,0
5087,17
5088,7
5089,3
5090,0
5091,0
5092,18
5093,5
5094,10
5095,3
5096,7
5097,2
5098,2
5099,0
5100,2
5101,14
5102,8
5103,2
5104,1
5105,18
5106,0
5107,3
5108,3
5109,11
5110,5
5111,12
5112,6
5113,18
5114,11
5115,12
5116,14
5117,16
5118,1
5119,7
5120,0
5121,18
5122,9
5123,17
5124,17
5125,3
5126,1
5127,9
5128,0
5129,17
5130,13
5131,16
5132,8
5133,9
5134,13
5135,13
5136,0
5137,8
5138,11
5139,11
5140,13
5141,13
5142,3
5143,18
5144,8
5145,14
5146,7
5147,18
5148,3
5149,3
5150,13
5151,12
5152,2
5153,9
5154,2
5155,0
5156,11
5157,12
5158,0
5159,7
5160,13
5161,10
5162,6
5163,9
5164,9
5165,3
5166,12
5167,7
5168,18
5169,15
5170,2
5171,18
5172,2
5173,13
5174,2
5175,5
5176,11
5177,6
5178,4
5179,11
5180,8
5181,17
5182,0
5183,13
5184,11
5185,13
5186,9
5187,13
5188,18
5189,14
5190,0
5191,6
5192,17
5193,12
5194,3
5195,14
5196,2
5197,18
5198,2
5199,17
5200,18
5201,10
5202,18
5203,12
5204,0
5205,13
5206,8
5207,17
5208,7
5209,13
5210,14
5211,15
5212,7
5213,2
5214,14
5215,14
5216,14
5217,8
5218,7
5219,11
5220,18
5221,18
5222,2
5223,13
5224,9
5225,4
5226,6
5227,6
5228,18
5229,7
5230,12
5231,0
5232,14
5233,0
5234,11
5235,17
5236,14
5237,14
5238,13
5239,5
5240,18
5241,5
5242,12
5243,2
5244,7
5245,0
5246,13
5247,2
5248,2
5249,1
5250,13
5251,17
5252,7
5253,18
5254,1
5255,2
5256,13
5257,16
5258,13
5259,2
5260,0
5261,11
5262,3
5263,3
5264,9
5265,2
5266,14
5267,1
5268,18
5269,17
5270,2
5271,18
5272,14
5273,0
5274,5
5275,13
5276,2
5277,8
5278,18
5279,2
5280,13
5281,13
5282,17
5283,7
5284,18
5285,0
5286,13
5287,16
5288,0
5289,14
5290,9
5291,16
5292,6
5293,6
5294,11
5295,8
5296,18
5297,7
5298,13
5299,18
5300,18
5301,13
5302,6
5303,3
5304,16
5305,7
5306,18
5307,18
5308,9
5309,2
5310,17
5311,13
5312,13
5313,10
5314,3
5315,3
5316,12
5317,7
5318,0
5319,8
5320,7
5321,17
5322,15
5323,2
5324,5
5325,3
5326,10
5327,6
5328,0
5329,2
5330,11
5331,1
5332,7
5333,2
5334,18
5335,5
5336,5
5337,16
5338,0
5339,8
5340,6
5341,13
5342,2
5343,3
5344,12
5345,9
5346,12
5347,13
5348,2
5349,8
5350,18
5351,3
5352,9
5353,5
5354,7
5355,7
5356,0
5357,6
5358,15
5359,13
5360,18
5361,5
5362,18
5363,0
5364,8
5365,13
5366,7
5367,18
5368,0
5369,18
5370,8
5371,0
5372,8
5373,7
5374,11
5375,11
5376,3
5377,10
5378,18
5379,15
5380,9
5381,14
5382,18
5383,14
5384,6
5385,17
5386,15
5387,2
5388,15
5389,3
5390,10
5391,14
5392,2
5393,5
5394,0
5395,14
5396,11
5397,2
5398,0
5399,18
5400,3
5401,9
5402,13
5403,0
5404,11
5405,13
5406,3
5407,17
5408,6
5409,9
5410,17
5411,12
5412,0
5413,18
5414,12
5415,14
5416,18
5417,8
5418,18
5419,0
5420,3
5421,0
5422,6
5423,12
5424,14
5425,17
5426,18
5427,0
5428,11
5429,3
5430,0
5431,0
5432,7
5433,13
5434,5
5435,2
5436,0
5437,7
5438,2
5439,13
5440,12
5441,0
5442,2
5443,14
5444,16
5445,13
5446,13
5447,13
5448,6
5449,3
5450,13
5451,5
5452,11
5453,7
5454,17
5455,4
5456,18
5457,0
5458,2
5459,18
5460,14
5461,5
5462,0
5463,7
5464,18
5465,5
5466,14
5467,5
5468,14
5469,2
5470,3
5471,13
5472,6
5473,3
5474,15
5475,6
5476,2
5477,10
5478,12
5479,11
5480,17
5481,2
5482,3
5483,11
5484,5
5485,13
5486,2
5487,10
5488,13
5489,11
5490,0
5491,7
5492,2
5493,6
5494,0
5495,0
5496,17
5497,11
5498,11
5499,0
5500,3
5501,13
5502,0
5503,11
5504,18
5505,15
5506,11
5507,18
5508,0
5509,11
5510,12
5511,13
5512,9
5513,2
5514,15
5515,11
5516,6
5517,2
5518,4
5519,14
5520,11
5521,7
5522,10
5523,2
5524,1
5525,15
5526,18
5527,6
5528,18
5529,0
5530,3
5531,8
5532,14
5533,13
5534,2
5535,0
5536,18
5537,5
5538,9
5539,7
5540,13
5541,15
5542,18
5543,11
5544,0
5545,13
5546,4
5547,6
5548,0
5549,12
5550,6
5551,10
5552,14
5553,11
5554,5
5555,3
5556,18
5557,13
5558,9
5559,2
5560,2
5561,6
5562,15
5563,13
5564,10
5565,3
5566,2
5567,8
5568,15
5569,3
5570,0
5571,0
5572,4
5573,14
5574,14
5575,14
5576,0
5577,0
5578,11
5579,8
5580,15
5581,7
5582,8
5583,18
5584,14
5585,3
5586,12
5587,13
5588,5
5589,7
5590,9
5591,13
5592,0
5593,1
5594,14
5595,2
5596,3
5597,18
5598,0
5599,13
5600,14
5601,4
5602,7
5603,3
5604,17
5605,13
5606,0
5607,0
5608,4
5609,18
5610,13
5611,6
5612,5
5613,5
5614,5
5615,13
5616,7
5617,18
5618,18
5619,13
5620,2
5621,3
5622,13
5623,10
5624,3
5625,0
5626,17
5627,0
5628,3
5629,14
5630,7
5631,0
5632,11
5633,1
5634,11
5635,18
5636,14
5637,1
5638,3
5639,8
5640,18
5641,3
5642,6
5643,13
5644,4
5645,0
5646,12
5647,7
5648,3
5649,8
5650,14
5651,2
5652,17
5653,0
5654,6
5655,14
5656,11
5657,8
5658,11
5659,10
5660,7
5661,18
5662,0
5663,5
5664,0
5665,0
5666,0
5667,11
5668,15
5669,8
5670,0
5671,2
5672,3
5673,6
5674,2
5675,3
5676,12
5677,12
5678,18
5679,11
5680,16
5681,18
5682,1
5683,13
5684,3
5685,6
5686,16
5687,12
5688,2
5689,17
5690,17
5691,7
5692,14
5693,18
5694,8
5695,18
5696,10
5697,5
5698,9
5699,3
5700,14
5701,6
5702,1
5703,3
5704,13
5705,15
5706,14
5707,12
5708,3
5709,3
5710,0
5711,9
5712,10
5713,0
5714,18
5715,14
5716,13
5717,2
5718,13
5719,12
5720,14
5721,12
5722,0
5723,0
5724,10
5725,18
5726,1
5727,2
5728,18
5729,15
5730,18
5731,10
5732,7
5733,0
5734,18
5735,13
5736,5
5737,5
5738,9
5739,5
5740,7
5741,2
5742,0
5743,0
5744,8
5745,9
5746,6
5747,18
5748,0
5749,11
5750,17
5751,7
5752,0
5753,14
5754,6
5755,1
5756,11
5757,8
5758,3
5759,3
5760,10
5761,5
5762,2
5763,15
5764,3
5765,17
5766,5
5767,17
5768,0
5769,0
5770,18
5771,10
5772,13
5773,3
5774,11
5775,12
5776,12
5777,1
5778,18
5779,8
5780,0
5781,18
5782,12
5783,13
5784,15
5785,7
5786,6
5787,14
5788,13
5789,5
5790,1
5791,18
5792,2
5793,18
5794,18
5795,6
5796,18
